,index,abv,ibu,id,name,style,brewery_id,ounces,beer_group,group_name,group_abbrev,super_class_id,class_name,Predicted_Class
2105,2105,0.062,35.0,1736,Zombie Monkie,American Porter,45,16.0,4.0,Stout/Porter,SP,3.0,SP,SP
2106,2106,0.055999999999999994,20.0,1196,Wild Plum Farmhouse Ale,Saison / Farmhouse Ale,45,16.0,7.0,Belgian/French Ale,BA,1.0,Ale,SP
2107,2107,0.05,20.0,1063,Vanilla Bean Buffalo Sweat,Oatmeal Stout,45,16.0,4.0,Stout/Porter,SP,3.0,SP,Lager
2108,2108,0.068,110.0,1017,Ethos IPA,American IPA,45,16.0,3.0,India Pale Ale,IPA,5.0,IPA,IPA
2109,2109,0.044000000000000004,12.0,1009,Tallgrass Pub Ale,American Brown Ale,45,16.0,1.0,Other Ale,OA,1.0,Ale,Lager
2110,2110,0.07200000000000001,93.0,912,Oasis,Extra Special / Strong Bitter (ESB),45,16.0,5.0,Pale Ale,PA,1.0,Ale,IPA
2111,2111,0.05,20.0,765,Buffalo Sweat,Milk / Sweet Stout,45,16.0,4.0,Stout/Porter,SP,3.0,SP,Lager
2112,2112,0.05,20.0,676,Halcyon Unfiltered Wheat,American Pale Wheat Ale,45,16.0,5.0,Pale Ale,PA,1.0,Ale,Lager
2115,2115,0.05,20.0,412,Halcyon Unfiltered Wheat,American Pale Wheat Ale,45,12.0,5.0,Pale Ale,PA,1.0,Ale,Lager
2116,2116,0.05,16.0,105,Köld Lager (2010),German Pilsener,45,16.0,11.0,Pilsner,PL,2.0,Lager,Lager
2117,2117,0.07200000000000001,93.0,104,Oasis (2010),American Double / Imperial IPA,45,16.0,3.0,India Pale Ale,IPA,5.0,IPA,IPA
2118,2118,0.044000000000000004,22.0,103,Tallgrass Ale,American Brown Ale,45,16.0,1.0,Other Ale,OA,1.0,Ale,Lager
2119,2119,0.05,20.0,102,Buffalo Sweat (2010),Milk / Sweet Stout,45,16.0,4.0,Stout/Porter,SP,3.0,SP,Lager
2120,2120,0.063,60.0,101,Tallgrass IPA,American IPA,45,16.0,3.0,India Pale Ale,IPA,5.0,IPA,IPA
2124,2124,0.07,80.0,544,Old Elephant Foot IPA,American IPA,490,16.0,3.0,India Pale Ale,IPA,5.0,IPA,IPA
2125,2125,0.065,35.0,2640,Peck's Porter,American Porter,7,16.0,4.0,Stout/Porter,SP,3.0,SP,SP
2128,2128,0.08,22.0,2601,Deduction,Dubbel,28,12.0,7.0,Belgian/French Ale,BA,1.0,Ale,SP
2135,2135,0.047,42.0,1082,RecreationAle,American Pale Ale (APA),469,12.0,5.0,Pale Ale,PA,1.0,Ale,Ale
2136,2136,0.055,35.0,2119,First Stand,Saison / Farmhouse Ale,215,12.0,7.0,Belgian/French Ale,BA,1.0,Ale,Lager
2137,2137,0.063,23.0,2118,Battle LIne,American Brown Ale,215,12.0,1.0,Other Ale,OA,1.0,Ale,SP
2138,2138,0.055999999999999994,12.0,2117,Broken Bridge,Dunkelweizen,215,12.0,8.0,German Ale,GA,1.0,Ale,SP
2139,2139,0.071,69.0,2116,Brutus,English India Pale Ale (IPA),215,12.0,3.0,India Pale Ale,IPA,5.0,IPA,IPA
2144,2144,0.08,120.0,1111,Heady Topper,American Double / Imperial IPA,272,16.0,3.0,India Pale Ale,IPA,5.0,IPA,IPA
2145,2145,0.08,120.0,379,Heady Topper,American Double / Imperial IPA,272,16.0,3.0,India Pale Ale,IPA,5.0,IPA,IPA
2146,2146,0.046,20.0,1200,Bomber Mountain Amber Ale (2013),American Amber / Red Ale,457,12.0,1.0,Other Ale,OA,1.0,Ale,Lager
2147,2147,0.07,75.0,1199,Indian Paintbrush IPA,American IPA,457,12.0,3.0,India Pale Ale,IPA,5.0,IPA,IPA
2148,2148,0.048,16.0,1198,Saddle Bronc Brown Ale (2013),English Brown Ale,457,12.0,1.0,Other Ale,OA,1.0,Ale,Lager
2149,2149,0.059000000000000004,15.0,1197,Wagon Box Wheat Beer,American Pale Wheat Ale,457,12.0,5.0,Pale Ale,PA,1.0,Ale,SP
2153,2153,0.052000000000000005,16.0,1748,Bronx Summer Pale Ale,American Pale Ale (APA),329,16.0,5.0,Pale Ale,PA,1.0,Ale,Lager
2154,2154,0.057,46.0,1747,Bronx Black Pale Ale,American Black Ale,329,16.0,1.0,Other Ale,OA,1.0,Ale,SP
2155,2155,0.063,50.0,1037,Bronx Pale Ale,American Pale Ale (APA),329,16.0,5.0,Pale Ale,PA,1.0,Ale,SP
2156,2156,0.052000000000000005,35.0,2594,Surfrider,American Pale Ale (APA),33,16.0,5.0,Pale Ale,PA,1.0,Ale,Lager
2159,2159,0.069,34.0,1562,Grandma's Pecan,English Brown Ale,33,16.0,1.0,Other Ale,OA,1.0,Ale,SP
2160,2160,0.099,101.0,1561,Double Trunk,American Double / Imperial IPA,33,16.0,3.0,India Pale Ale,IPA,5.0,IPA,SP
2161,2161,0.046,45.0,1749,Just IPA,American IPA,328,12.0,3.0,India Pale Ale,IPA,5.0,IPA,Ale
2169,2169,0.048,18.0,2347,Hunny Do Wheat,American Pale Wheat Ale,142,12.0,5.0,Pale Ale,PA,1.0,Ale,Lager
2173,2173,0.051,11.0,2421,Watermelon Ale,Fruit / Vegetable Beer,108,12.0,1.0,Other Ale,OA,1.0,Ale,Lager
2174,2174,0.04,18.0,2319,Knotty Blonde Ale,American Blonde Ale,153,12.0,1.0,Other Ale,OA,1.0,Ale,Lager
2175,2175,0.062,40.0,2317,Fivepine Chocolate Porter,American Porter,153,12.0,4.0,Stout/Porter,SP,3.0,SP,SP
2176,2176,0.062,82.0,2316,Hoodoo Voodoo IPA,American IPA,153,12.0,3.0,India Pale Ale,IPA,5.0,IPA,IPA
2177,2177,0.053,22.0,1913,Hydraulion Red,Irish Red Ale,273,12.0,1.0,Other Ale,OA,1.0,Ale,Lager
2178,2178,0.06,50.0,1912,40 Mile IPA,American IPA,273,12.0,3.0,India Pale Ale,IPA,5.0,IPA,SP
2179,2179,0.055,64.0,2617,Citra Faced,American Pale Wheat Ale,21,16.0,5.0,Pale Ale,PA,1.0,Ale,IPA
2180,2180,0.055,31.0,2616,Pole Barn Stout,Oatmeal Stout,21,16.0,4.0,Stout/Porter,SP,3.0,SP,Lager
2181,2181,0.054000000000000006,37.0,2615,Pale,American Pale Ale (APA),21,16.0,5.0,Pale Ale,PA,1.0,Ale,Lager
2182,2182,0.053,27.0,2614,Yoshi's Nectar,California Common / Steam Beer,21,16.0,2.0,American Lager,AL,2.0,Lager,Lager
2187,2187,0.057999999999999996,20.0,2623,Cafe Leche,American Porter,17,16.0,4.0,Stout/Porter,SP,3.0,SP,SP
2188,2188,0.052000000000000005,12.0,2622,Damascene Apricot Sour,Fruit / Vegetable Beer,17,16.0,1.0,Other Ale,OA,1.0,Ale,Lager
2189,2189,0.12,90.0,2621,Csar,Russian Imperial Stout,17,16.0,4.0,Stout/Porter,SP,3.0,SP,SP
2191,2191,0.085,115.0,1449,Overlord Imperial IPA,American Double / Imperial IPA,17,16.0,3.0,India Pale Ale,IPA,5.0,IPA,IPA
2192,2192,0.057999999999999996,36.0,951,Alloy,American IPA,17,16.0,3.0,India Pale Ale,IPA,5.0,IPA,SP
2193,2193,0.051,22.0,950,Rivet Irish Red Ale,Irish Red Ale,17,16.0,1.0,Other Ale,OA,1.0,Ale,Lager
2194,2194,0.052000000000000005,50.0,949,3 Gear Robust Porter,American Porter,17,16.0,4.0,Stout/Porter,SP,3.0,SP,Ale
2195,2195,0.045,35.0,948,Circuit Bohemian Pilsner,Czech Pilsener,17,16.0,11.0,Pilsner,PL,2.0,Lager,Lager
2197,2197,0.07,60.0,1755,Juke Joint IPA,American IPA,152,12.0,3.0,India Pale Ale,IPA,5.0,IPA,IPA
2198,2198,0.07,35.0,1754,Parade Ground Coffee Porter,American Porter,152,12.0,4.0,Stout/Porter,SP,3.0,SP,SP
2199,2199,0.05,21.0,1428,Tin Roof Watermelon Wheat,Fruit / Vegetable Beer,152,12.0,1.0,Other Ale,OA,1.0,Ale,Lager
2200,2200,0.045,18.0,529,Tin Roof Blonde Ale,American Blonde Ale,152,12.0,1.0,Other Ale,OA,1.0,Ale,Lager
2201,2201,0.055,37.0,495,Voodoo Bengal Pale Ale,American Pale Ale (APA),152,12.0,5.0,Pale Ale,PA,1.0,Ale,Lager
2202,2202,0.045,28.0,494,Perfect Tin Amber,American Amber / Red Ale,152,12.0,1.0,Other Ale,OA,1.0,Ale,Lager
2203,2203,0.073,87.0,1856,IPA & a Half,American IPA,291,12.0,3.0,India Pale Ale,IPA,5.0,IPA,IPA
2204,2204,0.055,33.0,736,Ornery Amber Lager (2003),Vienna Lager,291,12.0,9.0,German Lager,GL,2.0,Lager,Lager
2207,2207,0.062,72.0,1938,Almanac IPA,American IPA,265,12.0,3.0,India Pale Ale,IPA,5.0,IPA,IPA
2209,2209,0.06,30.0,1936,Farmer's Tan Red Ale,American Amber / Red Ale,265,12.0,1.0,Other Ale,OA,1.0,Ale,SP
2214,2214,0.075,93.0,2444,Nugget Nectar,American Amber / Red Ale,97,16.0,1.0,Other Ale,OA,1.0,Ale,IPA
2215,2215,0.045,45.0,2203,Sunshine Pils,American Pilsner,97,12.0,11.0,Pilsner,PL,2.0,Lager,Ale
2216,2216,0.08199999999999999,25.0,1510,Troegenator Doublebock,Doppelbock,97,16.0,9.0,German Lager,GL,2.0,Lager,SP
2217,2217,0.075,85.0,1509,Perpetual IPA,American IPA,97,12.0,3.0,India Pale Ale,IPA,5.0,IPA,IPA
2218,2218,0.055,52.0,433,Greenville Pale Ale,American Pale Ale (APA),539,12.0,5.0,Pale Ale,PA,1.0,Ale,Ale
2219,2219,0.062,65.0,641,Hoppy Boy,American IPA,520,16.0,3.0,India Pale Ale,IPA,5.0,IPA,IPA
2220,2220,0.054000000000000006,26.0,2588,Cow Creek,American Amber / Red Lager,38,12.0,2.0,American Lager,AL,2.0,Lager,Lager
2221,2221,0.075,63.0,2458,Chupahopra,American IPA,38,12.0,3.0,India Pale Ale,IPA,5.0,IPA,IPA
2222,2222,0.051,19.0,2212,Twisted X,American Adjunct Lager,38,12.0,2.0,American Lager,AL,2.0,Lager,Lager
2223,2223,0.040999999999999995,41.0,2235,Day Hike Session,American IPA,190,12.0,3.0,India Pale Ale,IPA,5.0,IPA,Ale
2224,2224,0.048,48.0,1661,Trailhead ISA,American IPA,190,12.0,3.0,India Pale Ale,IPA,5.0,IPA,Ale
2225,2225,0.052000000000000005,27.0,1660,Immersion Amber,American Amber / Red Ale,190,12.0,1.0,Other Ale,OA,1.0,Ale,Lager
2226,2226,0.062,70.0,1659,Evo IPA,American IPA,190,12.0,3.0,India Pale Ale,IPA,5.0,IPA,IPA
2228,2228,0.062,70.0,1173,Evolutionary IPA (2012),American IPA,190,12.0,3.0,India Pale Ale,IPA,5.0,IPA,IPA
2229,2229,0.057,36.0,560,Persnickety Pale,American Pale Ale (APA),190,12.0,5.0,Pale Ale,PA,1.0,Ale,SP
2230,2230,0.054000000000000006,20.0,519,SoDo Brown Ale,American Brown Ale,190,12.0,1.0,Other Ale,OA,1.0,Ale,Lager
2231,2231,0.052000000000000005,27.0,518,Immersion Amber Ale (2011),American Amber / Red Ale,190,12.0,1.0,Other Ale,OA,1.0,Ale,Lager
2232,2232,0.062,70.0,505,Evolutionary IPA (2011),American IPA,190,12.0,3.0,India Pale Ale,IPA,5.0,IPA,IPA
2233,2233,0.048,48.0,482,Trailhead India Style Session Ale (2011),American IPA,190,12.0,3.0,India Pale Ale,IPA,5.0,IPA,Ale
2235,2235,0.063,69.0,2497,Wobble,American IPA,74,16.0,3.0,India Pale Ale,IPA,5.0,IPA,IPA
2236,2236,0.057999999999999996,43.0,2246,Night Cat,American Dark Wheat Ale,74,12.0,1.0,Other Ale,OA,1.0,Ale,SP
2237,2237,0.057999999999999996,43.0,1630,Night Cat (2014),American Dark Wheat Ale,74,12.0,1.0,Other Ale,OA,1.0,Ale,SP
2238,2238,0.051,17.0,1284,Dog Days Lager,Dortmunder / Export Lager,74,12.0,9.0,German Lager,GL,2.0,Lager,Lager
2239,2239,0.051,36.0,1121,Sidekick Extra Pale Ale,American Pale Ale (APA),74,12.0,5.0,Pale Ale,PA,1.0,Ale,Lager
2240,2240,0.077,23.0,1042,Atom Smasher,Märzen / Oktoberfest,74,12.0,9.0,German Lager,GL,2.0,Lager,SP
2243,2243,0.07,68.0,861,Cane and Ebel,American Strong Ale,74,12.0,5.0,Pale Ale,PA,1.0,Ale,IPA
2251,2251,0.05,10.0,2310,PUNK'N,Pumpkin Ale,159,12.0,1.0,Other Ale,OA,1.0,Ale,Lager
2252,2252,0.04,22.0,2100,Yard Sale Winter Lager,American Amber / Red Lager,159,12.0,2.0,American Lager,AL,2.0,Lager,Lager
2253,2253,0.04,42.0,1925,Trader Session IPA,American IPA,159,12.0,3.0,India Pale Ale,IPA,5.0,IPA,Ale
2254,2254,0.073,83.0,1723,Hop Nosh IPA,American IPA,159,12.0,3.0,India Pale Ale,IPA,5.0,IPA,IPA
2255,2255,0.04,17.0,1212,SUM'R,American Blonde Ale,159,12.0,1.0,Other Ale,OA,1.0,Ale,Lager
2256,2256,0.04,32.0,1097,Organic Baba Black Lager,Schwarzbier,159,12.0,9.0,German Lager,GL,2.0,Lager,Lager
2257,2257,0.073,82.0,1089,Hop Notch IPA (2013),American IPA,159,12.0,3.0,India Pale Ale,IPA,5.0,IPA,IPA
2258,2258,0.04,34.0,1088,Cutthroat Pale Ale,American Pale Ale (APA),159,12.0,5.0,Pale Ale,PA,1.0,Ale,Lager
2259,2259,0.04,29.0,974,WYLD Extra Pale Ale,American Pale Ale (APA),159,12.0,5.0,Pale Ale,PA,1.0,Ale,Lager
2261,2261,0.06,75.0,2372,The Green Room,American IPA,126,16.0,3.0,India Pale Ale,IPA,5.0,IPA,IPA
2262,2262,0.047,25.0,2367,Humbucker Helles,Maibock / Helles Bock,126,16.0,9.0,German Lager,GL,2.0,Lager,Lager
2271,2271,0.085,90.0,2507,Double Duckpin,American Double / Imperial IPA,71,12.0,3.0,India Pale Ale,IPA,5.0,IPA,IPA
2272,2272,0.042,10.0,2506,Old Pro,Gose,71,12.0,8.0,German Ale,GA,1.0,Ale,Lager
2275,2275,0.045,50.0,2190,Campside Session IPA,American IPA,202,16.0,3.0,India Pale Ale,IPA,5.0,IPA,Ale
2276,2276,0.045,15.0,1951,Upland Wheat Ale,Witbier,202,16.0,7.0,Belgian/French Ale,BA,1.0,Ale,Lager
2280,2280,0.068,24.0,2563,Lee Hill Series Vol. 2 - Wild Saison,American Wild Ale,51,19.2,1.0,Other Ale,OA,1.0,Ale,SP
2281,2281,0.099,51.0,2562,Lee Hill Series Vol. 3 - Barrel Aged Imperial Stout,American Double / Imperial Stout,51,19.2,3.0,India Pale Ale,IPA,5.0,IPA,SP
2284,2284,0.065,33.0,1932,Thai Style White IPA,American White IPA,51,12.0,3.0,India Pale Ale,IPA,5.0,IPA,SP
2285,2285,0.075,30.0,1853,Ferus Fluxus Wild Belgian Pale Ale,American Wild Ale,51,19.2,1.0,Other Ale,OA,1.0,Ale,SP
2286,2286,0.099,90.0,1315,Upslope Imperial India Pale Ale,American Double / Imperial IPA,51,19.2,3.0,India Pale Ale,IPA,5.0,IPA,SP
2289,2289,0.075,30.0,683,Upslope Belgian Style Pale Ale,Belgian Pale Ale,51,12.0,5.0,Pale Ale,PA,1.0,Ale,SP
2291,2291,0.048,15.0,466,Top Rope Mexican-style Craft Lager,Vienna Lager,51,12.0,9.0,German Lager,GL,2.0,Lager,Lager
2292,2292,0.048,22.0,444,Upslope Craft Lager,Vienna Lager,51,12.0,9.0,German Lager,GL,2.0,Lager,Lager
2296,2296,0.053,22.0,382,Common Sense Kentucky Common Ale,American Brown Ale,546,16.0,1.0,Other Ale,OA,1.0,Ale,Lager
2297,2297,0.065,70.0,381,Upstate I.P.W.,American IPA,546,12.0,3.0,India Pale Ale,IPA,5.0,IPA,IPA
2299,2299,0.09,75.0,1825,Squatters Hop Rising Double IPA,American Double / Imperial IPA,302,12.0,3.0,India Pale Ale,IPA,5.0,IPA,IPA
2304,2304,0.09,75.0,1680,Squatters Hop Rising Double IPA (2014),American Double / Imperial IPA,302,12.0,3.0,India Pale Ale,IPA,5.0,IPA,IPA
2312,2312,0.092,25.0,1770,Voodoo Love Child,Tripel,322,12.0,7.0,Belgian/French Ale,BA,1.0,Ale,SP
2313,2313,0.079,23.0,1769,White Magick of the Sun,Witbier,322,12.0,7.0,Belgian/French Ale,BA,1.0,Ale,SP
2314,2314,0.075,31.0,1730,Wynona's Big Brown Ale,American Brown Ale,322,12.0,1.0,Other Ale,OA,1.0,Ale,SP
2315,2315,0.092,25.0,1729,Gran Met,Belgian Strong Pale Ale,322,12.0,5.0,Pale Ale,PA,1.0,Ale,SP
2316,2316,0.073,85.0,1603,Good Vibes IPA,American IPA,322,12.0,3.0,India Pale Ale,IPA,5.0,IPA,IPA
2317,2317,0.075,85.0,1488,Pilzilla,American Double / Imperial Pilsner,322,12.0,3.0,India Pale Ale,IPA,5.0,IPA,IPA
2318,2318,0.04,37.0,1846,Wachusett Light IPA,American IPA,295,12.0,3.0,India Pale Ale,IPA,5.0,IPA,Lager
2319,2319,0.06,55.0,1845,Green Monsta IPA,American IPA,295,12.0,3.0,India Pale Ale,IPA,5.0,IPA,SP
2320,2320,0.055999999999999994,50.0,1844,Wachusett IPA,American IPA,295,12.0,3.0,India Pale Ale,IPA,5.0,IPA,Ale
2322,2322,0.085,85.0,1418,Larry Imperial IPA,American Double / Imperial IPA,295,12.0,3.0,India Pale Ale,IPA,5.0,IPA,IPA
2324,2324,0.051,17.0,1030,Country Pale Ale,English Pale Ale,295,12.0,5.0,Pale Ale,PA,1.0,Ale,Lager
2325,2325,0.04,37.0,1029,Wachusett Light IPA (2013),American IPA,295,12.0,3.0,India Pale Ale,IPA,5.0,IPA,Lager
2326,2326,0.052000000000000005,20.0,908,Pumpkan,Pumpkin Ale,295,12.0,1.0,Other Ale,OA,1.0,Ale,Lager
2327,2327,0.045,10.0,619,Wachusett Blueberry Ale,Fruit / Vegetable Beer,295,12.0,1.0,Other Ale,OA,1.0,Ale,Lager
2328,2328,0.06,55.0,618,Green Monsta IPA,American IPA,295,12.0,3.0,India Pale Ale,IPA,5.0,IPA,SP
2330,2330,0.052000000000000005,67.0,2450,Self Starter,American IPA,94,16.0,3.0,India Pale Ale,IPA,5.0,IPA,IPA
2331,2331,0.054000000000000006,20.0,2223,Ermal's,Cream Ale,94,16.0,1.0,Other Ale,OA,1.0,Ale,Lager
2339,2339,0.04,5.0,1312,Westbrook Gose,Gose,384,12.0,8.0,German Ale,GA,1.0,Ale,Lager
2340,2340,0.05,16.0,576,White Thai,Witbier,384,12.0,7.0,Belgian/French Ale,BA,1.0,Ale,Lager
2341,2341,0.068,65.0,575,Westbrook IPA,American IPA,384,12.0,3.0,India Pale Ale,IPA,5.0,IPA,IPA
2342,2342,0.057,22.0,1645,Westfield Octoberfest,Märzen / Oktoberfest,351,12.0,9.0,German Lager,GL,2.0,Lager,SP
2344,2344,0.057999999999999996,55.0,1550,Charlie in the Rye,American IPA,351,12.0,3.0,India Pale Ale,IPA,5.0,IPA,SP
2348,2348,0.075,89.0,2343,O'Malley's IPA,American IPA,132,12.0,3.0,India Pale Ale,IPA,5.0,IPA,IPA
2350,2350,0.049,28.0,2341,L'il Lucy's Hot Pepper Ale,Chile Beer,132,12.0,1.0,Other Ale,OA,1.0,Ale,Lager
2357,2357,0.049,30.0,1838,Hefe Lemon,Radler,296,12.0,9.0,German Lager,GL,2.0,Lager,Lager
2358,2358,0.049,30.0,1837,Hefe Black,Hefeweizen,296,12.0,8.0,German Ale,GA,1.0,Ale,Lager
2359,2359,0.049,30.0,1836,Widmer Brothers Hefeweizen,Hefeweizen,296,12.0,8.0,German Ale,GA,1.0,Ale,Lager
2360,2360,0.08199999999999999,100.0,1619,Hop Slayer Double IPA,American Double / Imperial IPA,361,12.0,3.0,India Pale Ale,IPA,5.0,IPA,IPA
2363,2363,0.052000000000000005,27.0,971,Phat Chance,American Blonde Ale,361,12.0,1.0,Other Ale,OA,1.0,Ale,Lager
2364,2364,0.08199999999999999,100.0,740,Hop Slayer Double IPA (2011),American Double / Imperial IPA,361,12.0,3.0,India Pale Ale,IPA,5.0,IPA,IPA
2365,2365,0.08199999999999999,100.0,430,Hop Slayer Double IPA (2011),American Double / Imperial IPA,361,12.0,3.0,India Pale Ale,IPA,5.0,IPA,IPA
2366,2366,0.042,13.0,398,Wild Onion Summer Wit,Witbier,361,12.0,7.0,Belgian/French Ale,BA,1.0,Ale,Lager
2367,2367,0.06,23.0,366,Jack Stout,Oatmeal Stout,361,12.0,4.0,Stout/Porter,SP,3.0,SP,SP
2369,2369,0.055999999999999994,41.0,162,Paddy Pale Ale,American Pale Ale (APA),361,12.0,5.0,Pale Ale,PA,1.0,Ale,Ale
2370,2370,0.068,21.0,2253,Blonde Hunny,Belgian Pale Ale,181,12.0,5.0,Pale Ale,PA,1.0,Ale,SP
2371,2371,0.057,20.0,1318,Wild Wolf Wee Heavy Scottish Style Ale,Scotch Ale / Wee Heavy,181,12.0,5.0,Pale Ale,PA,1.0,Ale,SP
2372,2372,0.045,25.0,1195,Wild Wolf American Pilsner,American Pilsner,181,12.0,11.0,Pilsner,PL,2.0,Lager,Lager
2373,2373,0.051,45.0,1194,Alpha Ale,American Pale Ale (APA),181,12.0,5.0,Pale Ale,PA,1.0,Ale,Ale
2379,2379,0.07400000000000001,83.0,762,Ace IPA,American IPA,509,16.0,3.0,India Pale Ale,IPA,5.0,IPA,IPA
2380,2380,0.08,31.0,761,P-51 Porter,American Porter,509,16.0,4.0,Stout/Porter,SP,3.0,SP,SP
2382,2382,0.071,60.0,2148,#002 American I.P.A.,American IPA,211,12.0,3.0,India Pale Ale,IPA,5.0,IPA,IPA
2384,2384,0.048,38.0,2146,#004 Session I.P.A.,American IPA,211,12.0,3.0,India Pale Ale,IPA,5.0,IPA,Lager
2386,2386,0.062,61.0,1470,Ananda India Pale Ale,American IPA,239,12.0,3.0,India Pale Ale,IPA,5.0,IPA,IPA
2387,2387,0.045,23.0,1469,Tiny Bomb,American Pilsner,239,12.0,11.0,Pilsner,PL,2.0,Lager,Lager
2388,2388,0.057999999999999996,72.0,2627,Train Hopper,American IPA,14,12.0,3.0,India Pale Ale,IPA,5.0,IPA,IPA
2390,2390,0.059000000000000004,135.0,1676,Troopers Alley IPA,American IPA,344,12.0,3.0,India Pale Ale,IPA,5.0,IPA,IPA
2391,2391,0.047,15.0,1468,Wolverine Premium Lager,American Pale Lager,402,12.0,2.0,American Lager,AL,2.0,Lager,Lager
2393,2393,0.065,82.0,2417,4000 Footer IPA,American IPA,109,12.0,3.0,India Pale Ale,IPA,5.0,IPA,IPA
2394,2394,0.027999999999999997,15.0,2306,Summer Brew,American Pilsner,109,12.0,11.0,Pilsner,PL,2.0,Lager,Lager
2395,2395,0.065,69.0,1697,Be Hoppy IPA,American IPA,339,16.0,3.0,India Pale Ale,IPA,5.0,IPA,IPA
2396,2396,0.069,69.0,2194,Worthy IPA,American IPA,199,12.0,3.0,India Pale Ale,IPA,5.0,IPA,IPA
2397,2397,0.045,25.0,1514,Easy Day Kolsch,Kölsch,199,12.0,9.0,German Lager,GL,2.0,Lager,Lager
2398,2398,0.077,30.0,1513,Lights Out Vanilla Cream Extra Stout,American Double / Imperial IPA,199,12.0,3.0,India Pale Ale,IPA,5.0,IPA,SP
2399,2399,0.069,69.0,1512,Worthy IPA (2013),American IPA,199,12.0,3.0,India Pale Ale,IPA,5.0,IPA,IPA
2400,2400,0.06,50.0,1511,Worthy Pale,American Pale Ale (APA),199,12.0,5.0,Pale Ale,PA,1.0,Ale,SP
2405,2405,0.067,45.0,928,Belgorado,Belgian IPA,424,12.0,3.0,India Pale Ale,IPA,5.0,IPA,SP
2408,2408,0.055,40.0,145,Silverback Pale Ale,American Pale Ale (APA),424,12.0,5.0,Pale Ale,PA,1.0,Ale,Lager
